UACE Code,UZA Name,State,Primary UZA, Population ,Density, Square Miles ,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled, Total Operating Expenses ,Non0Fixed Guideway Vehicle Revenue Miles,Non0Fixed Guideway Passenger Miles, Non0Fixed Guideway Operating Expenses , Directional Route Miles ,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles, Fixed Guideway Operating Expenses , SGR FG Directional Route Miles ,SGR FG Vehicle Revenue Miles, SGR HIB Directional Route Miles ,SGR HIB Vehicle Revenue Miles
9946,"Bremerton, WA",Washington,Y,224449,1527.8,146.91,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,81825,250804,1273013,1507150,16805992,1273013,1507150,16805992,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,N,3544011,3607.07,982.52,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9946,"Bremerton, WA",Washington,Y,224449,1527.8,146.91,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,3040,2775,55601,62073,283244,55601,62073,283244,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,N,3544011,3607.07,982.52,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,7392,438054,160744,6685159,7406832,0,0,0,38.5,160744,6685159,7406832,0,98871,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9946,"Bremerton, WA",Washington,Y,224449,1527.8,146.91,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,FB,DO, Actual Data,,,10787,654176,152079,5323057,10807680,0,0,0,9.4,152079,5323057,10807680,5.7,145521,0,0
80389,"Seattle00Tacoma, WA",Washington,N,3544011,3607.07,982.52,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9946,"Bremerton, WA",Washington,Y,224449,1527.8,146.91,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,113849,1313942,2212491,8504523,31622708,2212491,8504523,31622708,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,N,3544011,3607.07,982.52,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,7644,34022,229185,862544,535044,229185,862544,535044,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9946,"Bremerton, WA",Washington,Y,224449,1527.8,146.91,,20,Kitsap County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,10191,45358,305545,1149928,713311,305545,1149928,713311,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,"Bellingham, WA",Washington,Y,128979,2572.8,50.13,,21,Whatcom Transportation Authority,Full Reporter,Urban,DR,DO, Actual Data,,,62613,189173,882744,999727,14656976,882744,999727,14656976,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,"Bellingham, WA",Washington,Y,128979,2572.8,50.13,,21,Whatcom Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,155815,3510911,2120805,10032081,29021449,2120805,10032081,29021449,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,"Bellingham, WA",Washington,Y,128979,2572.8,50.13,,21,Whatcom Transportation Authority,Full Reporter,Urban,VP,DO, Actual Data,,,2791,24612,152252,889918,164890,152252,889918,164890,0,0,0,0,0,0,0,0
16,Idaho Non0UZA,Idaho,N,836252,0,0,,22,City of Pocatello,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,11833,42007,216603,0,1082781,216603,0,1082781,0,0,0,0,0,0,0,0
18451,"Coeur d'Alene, ID",Idaho,Y,121831,2605.69,46.76,,53,Coeur d'Alene Tribe,Reduced Reporter,Tribe,MB,DO, Actual Data,,,12614,132047,168743,0,655725,168743,0,655725,0,0,0,0,0,0,0,0
16,Idaho Non0UZA,Idaho,N,836252,0,0,,22,City of Pocatello,Reduced Reporter,Urban,MB,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18451,"Coeur d'Alene, ID",Idaho,Y,121831,2605.69,46.76,,55,Kootenai County,Reduced Reporter,Urban,DR,PT, Actual Data,,,6505,13676,81969,0,972741,81969,0,972741,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,23,City of Seattle,Full Reporter,Urban,MG,PT, Actual Data,,,21272,2134977,227127,1921479,6327832,0,0,0,1.8,227127,1921479,6327832,1.8,227127,0,0
20422,"Corvallis, OR",Oregon,Y,66791,3826.86,17.45,,65,Benton County,Reduced Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,657,1601,21912,0,49236,21912,0,49236,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51283,"Longview, WA00OR",Washington,N,69841,1984.59,35.19,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20422,"Corvallis, OR",Oregon,Y,66791,3826.86,17.45,,65,Benton County,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,17868,23032,171018,0,891070,171018,0,891070,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51283,"Longview, WA00OR",Washington,N,69841,1984.59,35.19,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28117,"Eugene, OR",Oregon,Y,270179,3676.64,73.49,,7,Lane Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,45354,95218,604764,622623,4674885,604764,622623,4674885,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51283,"Longview, WA00OR",Washington,N,69841,1984.59,35.19,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,VP,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28117,"Eugene, OR",Oregon,Y,270179,3676.64,73.49,,7,Lane Transit District,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,82987,233468,2043085,2407913,6682461,2043085,2407913,6682461,0,0,0,0,0,0,0,0
41,Oregon Non0UZA,Oregon,N,1553447,0,0,,25,Salem Area Mass Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28117,"Eugene, OR",Oregon,Y,270179,3676.64,73.49,,7,Lane Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,169850,3405660,2109325,12630111,39182127,2109325,12630111,39182127,0,0,0,0,0,0,0,0
28117,"Eugene, OR",Oregon,Y,270179,3676.64,73.49,,7,Lane Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28117,"Eugene, OR",Oregon,Y,270179,3676.64,73.49,,7,Lane Transit District,Full Reporter,Urban,RB,DO, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,60618,2554326,688393,6304956,14245853,0,0,0,28,688393,6304956,14245853,28,688393,0,0
28117,"Eugene, OR",Oregon,Y,270179,3676.64,73.49,,7,Lane Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,1556,7182,81713,355888,97049,81713,355888,97049,0,0,0,0,0,0,0,0
41,Oregon Non0UZA,Oregon,N,1553447,0,0,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34516,"Grants Pass, OR",Oregon,Y,55724,1832,30.42,,59,Josephine County,Reduced Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34516,"Grants Pass, OR",Oregon,Y,55724,1832,30.42,,59,Josephine County,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,7937,14044,90276,0,848702,90276,0,848702,0,0,0,0,0,0,0,0
34516,"Grants Pass, OR",Oregon,Y,55724,1832,30.42,,59,Josephine County,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,12506,86347,186897,0,1356686,186897,0,1356686,0,0,0,0,0,0,0,0
55981,"Medford, OR",Oregon,Y,171640,2723.58,63.02,,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT, Actual Data,,,27897,40906,382511,290148,2760324,382511,290148,2760324,0,0,0,0,0,0,0,0
41,Oregon Non0UZA,Oregon,N,1553447,0,0,,25,Salem Area Mass Transit District,Full Reporter,Urban,MB,PT, Actual Data,,,19002,67140,403821,919883,1866840,403821,919883,1866840,0,0,0,0,0,0,0,0
55981,"Medford, OR",Oregon,Y,171640,2723.58,63.02,,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO, Actual Data,,,86389,834376,1252924,3946018,14585675,1252924,3946018,14585675,0,0,0,0,0,0,0,0
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,8,Tri0County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,298487,480730,4034878,3847851,41651594,4034878,3847851,41651594,0,0,0,0,0,0,0,0
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,8,Tri0County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,TN, Actual Vehicle Revenue Miles,,,1459,2636,43042,45438,238366,43042,45438,238366,0,0,0,0,0,0,0,0
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,8,Tri0County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,23567,56165,528774,562665,3775701,528774,562665,3775701,0,0,0,0,0,0,0,0
41,Oregon Non0UZA,Oregon,N,1553447,0,0,,25,Salem Area Mass Transit District,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,8,Tri0County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,576746,21815521,8004842,112827685,210004456,0,0,0,118.9,8004842,112827685,210004456,118.9,8004842,0,0
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,8,Tri0County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,1765984,34970137,19427426,113234575,371074114,18734827,109197697,357845107,6.5,692599,4036878,13229007,5.8,648012,1,2095
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,8,Tri0County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT, Actual Vehicle Revenue Miles,,,4599,117461,93759,912166,10472327,0,0,0,29.2,93759,912166,10472327,29.2,93759,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,28,County of Pierce,Full Reporter,Urban,FB,PT, Actual Vehicle Revenue Miles,,,5285,446539,44755,1762277,10753517,0,0,0,8.6,44755,1762277,10753517,8.6,44755,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,26227,333356,572046,5415012,11403760,572046,5415012,11403760,0,0,0,0,0,0,23,312007
53,Washington Non0UZA,Washington,N,1895776,0,0,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55333,"Marysville, WA",Washington,N,160440,2366.41,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,31381,642320,743674,11598574,10901154,743674,11598574,10901154,0,0,0,0,0,0,2,427998
53,Washington Non0UZA,Washington,N,1895776,0,0,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55333,"Marysville, WA",Washington,N,160440,2366.41,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Data,,,63084,113732,1030071,1269498,8242596,1030071,1269498,8242596,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Other,,,723,1304,11813,14559,94527,11813,14559,94527,0,0,0,0,0,0,0,0
55333,"Marysville, WA",Washington,N,160440,2366.41,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,8189,14763,133713,164793,1069967,133713,164793,1069967,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,362309,4999331,5324294,27877039,102646400,5324294,27877039,102646400,0,0,0,0,0,0,19,586513
53,Washington Non0UZA,Washington,N,1895776,0,0,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55333,"Marysville, WA",Washington,N,160440,2366.41,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,MB,DO, Other,,,47841,660134,703043,3681006,13553878,703043,3681006,13553878,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,76970,381068,2654836,8878184,5031019,2654836,8878184,5031019,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55333,"Marysville, WA",Washington,N,160440,2366.41,67.8,,29,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Alaska Non0UZA,Alaska,Y,359299,0,0,,30,Chickaloon Native Village,Reduced Reporter,Tribe,DR,DO, Actual Vehicle Revenue Miles,,,1916,2013,26418,0,128966,26418,0,128966,0,0,0,0,0,0,0,0
16,Idaho Non0UZA,Idaho,Y,836252,0,0,,31,Shoshone0Bannock Tribes ,Reduced Reporter,Tribe,MB,DO, Actual Data,,,13817,23624,259677,0,602661,259677,0,602661,0,0,0,0,0,0,0,0
49312,"Lewiston, ID00WA",Idaho,Y,54798,1962.09,27.93,,48,City of Lewiston,Reduced Reporter,Urban,DR,DO, Actual Data,,,2957,6529,32577,0,481823,32577,0,481823,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,33,Senior Services of Snohomish County,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,6773,6824,143592,0,649279,143592,0,649279,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,33,Senior Services of Snohomish County,Reduced Reporter,Urban,DR,DO, Actual Data,,,10160,10235,215389,0,973924,215389,0,973924,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,33,Senior Services of Snohomish County,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,33,Senior Services of Snohomish County,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,1090,474,30841,0,129216,30841,0,129216,0,0,0,0,0,0,0,0
41,Oregon Non0UZA,Oregon,N,1553447,0,0,,34,Rogue Valley Transportation District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,98026,251635,1698363,1849735,17564335,1698363,1849735,17564335,0,0,0,0,0,0,0,0
41,Oregon Non0UZA,Oregon,N,1553447,0,0,,34,Rogue Valley Transportation District,Full Reporter,Urban,MB,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71317,"Portland, OR00WA",Oregon,Y,2104238,4052.07,519.3,,24,Clark County Public Transportation Benefit Area Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,269239,4218801,3864726,17290035,51325849,3864726,17290035,51325849,0,0,0,0,0,0,3,18999
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,81602,13759290,569515,99393540,255103873,0,0,0,113.8,569515,99393540,255103873,113.8,569515,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Vehicle Revenue Miles,,,26580,4481829,185509,32375567,83095267,0,0,0,71.4,185509,32375567,83095267,71.4,185509,0,0
9946,"Bremerton, WA",Washington,N,224449,1527.8,146.91,,35,Washington State Ferries,Full Reporter,Urban,FB,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,Y,1895776,0,0,,36,Makah Tribal Council,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,2365,3343,39675,0,172353,39675,0,172353,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,430140,6918125,7848376,94155770,117930653,7782781,93368837,116945015,0,65595,786933,985638,0,53634,14,3279632
53,Washington Non0UZA,Washington,N,1895776,0,0,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,87854,1650009,1960762,22716840,24204975,1960762,22716840,24204975,0,0,0,0,0,0,2,1157468
53,Washington Non0UZA,Washington,N,1895776,0,0,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,53921,1755751,1649966,43432011,76112396,0,0,0,163.8,1649966,43432011,76112396,163.8,1649966,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,CR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,406385,26867751,8252514,185377992,238812404,0,0,0,49,8252514,185377992,238812404,40.4,6600221,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,Y,3544011,3607.07,982.52,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,13346,380000,114159,623418,12836006,0,0,0,4.8,114159,623418,12836006,3.6,105048,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,40,Central Puget Sound Regional Transit Authority,Full Reporter,Urban,SR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Alaska Non0UZA,Alaska,N,359299,0,0,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,30504,31274,810611,18891751,41098158,0,0,0,650.7,810611,18891751,41098158,650.7,810611,0,0
2305,"Anchorage, AK",Alaska,Y,249252,2718.45,91.69,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,13146,165272,360705,8711178,17739718,0,0,0,280.9,360705,8711178,17739718,280.9,360705,0,0
28549,"Fairbanks, AK",Alaska,N,71396,960.88,74.3,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,767,27471,8713,167065,502123,0,0,0,8,8713,167065,502123,8,8713,0,0
92459,"Wasilla00Knik0Fairview00North Lakes, AK",Alaska,N,53444,927.35,57.63,,41,Alaska Railroad Corporation,Full Reporter,Urban,AR,DO, Actual Data,,,813,1417,23687,160716,1288461,0,0,0,20.4,23687,160716,1288461,20.4,23687,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO, Actual Data,,,7899,20077,96811,79980,1280881,96811,79980,1280881,0,0,0,0,0,0,0,0
93862,"Wenatchee, WA",Washington,Y,78142,2396.75,32.6,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,DO, Other,,,28084,71369,344143,284312,4553230,344143,284312,4553230,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT, Other,,,204,782,5683,5720,44869,5683,5720,44869,0,0,0,0,0,0,0,0
93862,"Wenatchee, WA",Washington,Y,78142,2396.75,32.6,,43,Chelan Douglas PTBA ,Full Reporter,Urban,DR,PT, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93862,"Wenatchee, WA",Washington,Y,78142,2396.75,32.6,,43,Chelan Douglas PTBA ,Full Reporter,Urban,MB,DO, Other,,,101495,1011391,2038942,8934682,17925670,2038942,8934682,17925670,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,43,Chelan Douglas PTBA ,Full Reporter,Urban,VP,DO, Actual Vehicle Revenue Miles,,,1129,3736,50156,131317,132436,50156,131317,132436,0,0,0,0,0,0,0,0
93862,"Wenatchee, WA",Washington,Y,78142,2396.75,32.6,,43,Chelan Douglas PTBA ,Full Reporter,Urban,VP,DO, Actual Data,,,1919,5683,108652,325529,286893,108652,325529,286893,0,0,0,0,0,0,0,0
80389,"Seattle00Tacoma, WA",Washington,N,3544011,3607.07,982.52,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,1803,10365,54291,273639,336286,54291,273639,336286,0,0,0,0,0,0,0,0
53,Washington Non0UZA,Washington,N,1895776,0,0,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60490,"Mount Vernon, WA",Washington,Y,66825,2179.3,30.66,,44,Skagit Transit,Full Reporter,Urban,CB,DO, Actual Vehicle Revenue Miles,,,17687,101654,532441,2683627,3298017,532441,2683627,3298017,0,0,0,0,0,0,0,0
